time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-02-01T08:56:58.663Z,59.8829,-153.229,115.9,2.3,ml,,,,0.94,ak,ak0201h2at1c,2020-02-02T18:40:05.555Z,"72km SSW of Redoubt Volcano, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-01T08:54:07.750Z,52.0756667,-176.1218333,-0.92,-0.29,ml,4,195,0.02597,0.06,av,av70867994,2020-02-03T21:41:18.840Z,"42km ENE of Adak, Alaska",earthquake,0.32,0.39,0.211,4,reviewed,av,av
2020-02-01T08:46:58.450Z,17.9138,-66.9228,12,2.68,md,11,224,0.0752,0.16,pr,pr2020032018,2020-02-02T07:35:32.040Z,"10km S of Guanica, Puerto Rico",earthquake,0.81,0.42,0.43,7,reviewed,pr,pr
2020-02-01T08:45:48.720Z,35.6808333,-117.5145,12.36,1.35,ml,21,80,0.1506,0.16,ci,ci39288776,2020-02-03T15:51:43.820Z,"14km SW of Searles Valley, CA",earthquake,0.31,1.15,0.153,18,reviewed,ci,ci
2020-02-01T08:45:29.434Z,63.1512,-149.3771,75.4,2,ml,,,,0.89,ak,ak0201h28a5b,2020-02-01T08:58:45.640Z,"34km SW of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-02-01T08:37:04.958Z,13.5361,-91.3308,35,4.2,mb,,153,1.044,0.92,us,us60007m1n,2020-02-07T23:38:07.648Z,"67km SSW of La Gomera, Guatemala",earthquake,8.4,2,0.152,12,reviewed,us,us
2020-02-01T08:30:46.880Z,51.83,-177.7858333,8.11,1.68,ml,8,140,0.02382,0.11,av,av62131551,2020-02-03T20:28:39.380Z,"25km ESE of Tanaga Volcano, Alaska",earthquake,0.79,0.98,0.219,8,reviewed,av,av
2020-02-01T08:21:37.100Z,38.7776667,-122.7438333,-0.19,-0.25,md,8,112,0.007862,0.02,nc,nc71111884,2020-02-05T02:27:55.316Z,"1km E of The Geysers, CA",earthquake,0.47,0.95,,1,reviewed,nc,nc
2020-02-01T08:21:04.570Z,39.267,-123.2203333,6.42,1.11,md,14,89,0.04168,0.05,nc,nc73334401,2020-02-05T03:06:03.785Z,"1km W of Redwood Valley, CA",earthquake,0.23,0.48,0.159,11,reviewed,nc,nc
2020-02-01T08:16:34.290Z,35.9088333,-117.7045,9.21,0.46,ml,6,97,0.05873,0.04,ci,ci39288768,2020-02-03T15:50:50.101Z,"18km E of Little Lake, CA",earthquake,0.27,0.7,0.175,4,reviewed,ci,ci
2020-02-01T08:16:17.830Z,18.0188,-66.8421,16,1.81,md,5,136,0.0573,0.18,pr,pr2020032048,2020-02-06T16:58:56.349Z,"1km SSE of Yauco, Puerto Rico",earthquake,1.5,1.3,0.41,4,reviewed,pr,pr
2020-02-01T08:14:30.760Z,35.6475,-117.4543333,6.74,0.89,ml,14,117,0.0612,0.18,ci,ci39288760,2020-02-03T15:51:26.217Z,"14km SSW of Searles Valley, CA",earthquake,0.5,0.95,0.189,10,reviewed,ci,ci
2020-02-01T08:12:44.460Z,17.906,-66.9196,7,3.1,md,12,223,0.08,0.2,pr,pr2020032016,2020-02-01T16:15:09.074Z,"6km S of Guanica, Puerto Rico",earthquake,0.93,0.63,0.29,9,reviewed,pr,pr
2020-02-01T08:06:33.620Z,37.7263333,-122.1503333,8.27,1.01,md,25,52,0.02471,0.08,nc,nc73334396,2020-02-05T02:39:03.432Z,"0km ENE of San Leandro, CA",earthquake,0.29,0.56,0.143,20,reviewed,nc,nc
2020-02-01T08:04:28.980Z,17.9436,-66.9125,10,2.5,md,12,213,0.0458,0.08,pr,pr2020032017,2020-02-01T08:40:41.934Z,"3km S of Guanica, Puerto Rico",earthquake,0.81,0.45,0.22,7,reviewed,pr,pr
2020-02-01T08:02:06.060Z,19.1713333,-155.4750061,34.64,2.48,md,56,83,0.01998,0.13,hv,hv71362277,2020-02-01T08:05:26.990Z,"3km S of Pahala, Hawaii",earthquake,0.43,0.62,0.22,31,automatic,hv,hv
2020-02-01T08:01:09.180Z,19.2076664,-155.4101715,32.59,2.07,md,27,204,0.032,0.11,hv,hv71362272,2020-02-01T08:04:18.970Z,"7km E of Pahala, Hawaii",earthquake,0.74,0.86,0.17,6,automatic,hv,hv
2020-02-01T07:52:54.015Z,38.045,-116.2043,0,1.3,ml,9,205.85,0.539,0.2195,nn,nn00716351,2020-02-03T20:39:44.199Z,"21km SE of Warm Springs, Nevada",earthquake,,0,0.56,6,reviewed,nn,nn
2020-02-01T07:21:45.698Z,62.9158,-150.755,106,1.5,ml,,,,0.29,ak,ak0201h1hqll,2020-02-01T07:29:15.205Z,"73km NNW of Talkeetna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-02-01T07:19:55.810Z,17.8468,-66.8631,12,2.82,md,11,254,0.1293,0.19,pr,pr2020032013,2020-02-01T07:51:21.502Z,"14km SSE of Guanica, Puerto Rico",earthquake,1.06,0.53,0.09,6,reviewed,pr,pr
2020-02-01T07:15:03.332Z,60.1796,-152.7335,107.6,2.3,ml,,,,0.4,ak,ak0201h1gd2v,2020-02-01T08:53:36.040Z,"33km S of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-02-01T07:08:23.650Z,19.1793,-68.0763,29,2.95,md,11,330,0.9941,0.44,pr,pr2020032011,2020-02-01T08:51:54.040Z,"94km NE of Punta Cana, Dominican Republic",earthquake,3.09,30.91,0.41,8,reviewed,pr,pr
2020-02-01T07:07:25.100Z,38.7743333,-122.7728333,-0.54,1.26,md,9,182,0.0379,0.11,nc,nc73334386,2020-02-04T04:22:03.295Z,"2km WSW of The Geysers, CA",earthquake,0.65,1.64,0.289,6,reviewed,nc,nc
2020-02-01T07:04:33.890Z,17.8106,-66.8228,3,2.63,md,9,265,0.1739,0.22,pr,pr2020032010,2020-02-01T07:26:49.140Z,"19km SSE of Guanica, Puerto Rico",earthquake,1.03,0.79,0.39,8,reviewed,pr,pr
2020-02-01T07:01:01.516Z,63.5667,-150.6518,0.1,1.6,ml,,,,0.7,ak,ak0201h1dcv1,2020-02-01T07:29:13.759Z,"86km WNW of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-01T06:59:50.750Z,35.6455,-117.4816667,8.36,2.04,ml,30,84,0.06097,0.13,ci,ci39288752,2020-02-01T07:10:52.030Z,"15km SSW of Searles Valley, CA",earthquake,0.23,0.61,0.149,25,automatic,ci,ci
2020-02-01T06:58:55.080Z,19.4074993,-155.2833405,0.61,1.91,md,19,65,0.01013,0.1,hv,hv71362222,2020-02-01T07:01:59.130Z,"5km WSW of Volcano, Hawaii",earthquake,0.15,0.24,0.36,15,automatic,hv,hv
2020-02-01T06:54:26.980Z,52.0676667,-176.11,0.21,0.13,ml,6,108,0.02612,0.15,av,av70867984,2020-02-03T21:16:37.450Z,"43km ENE of Adak, Alaska",earthquake,0.35,0.55,0.317,6,reviewed,av,av
2020-02-01T06:44:00.670Z,44.8383333,-111.8321667,8.7,0.42,md,8,111,0.161,0.09,mb,mb80379964,2020-02-03T17:30:16.870Z,"51km S of Virginia City, Montana",earthquake,0.38,0.9,0.333,3,reviewed,mb,mb
2020-02-01T06:38:06.590Z,34.4516667,-119.0098333,18.69,1.27,ml,25,46,0.08462,0.28,ci,ci39288744,2020-02-03T19:40:10.954Z,"10km NW of Fillmore, CA",earthquake,0.41,1.09,0.113,16,reviewed,ci,ci
2020-02-01T06:35:49.080Z,36.2381667,-89.5156667,8.88,1.69,md,17,46,0.01819,0.05,nm,nm60301596,2020-02-01T14:47:54.360Z,"3km SW of Ridgely, Tennessee",earthquake,0.33,0.49,0.109,14,reviewed,nm,nm
2020-02-01T06:31:36.000Z,33.5016667,-116.7958333,2.96,0.4,ml,26,58,0.01132,0.11,ci,ci39288736,2020-02-03T17:29:59.033Z,"9km NE of Aguanga, CA",earthquake,0.17,0.35,0.107,10,reviewed,ci,ci
2020-02-01T06:30:52.960Z,17.8295,-66.8571,3,3.02,md,11,240,0.1473,0.18,pr,pr2020032008,2020-02-01T06:48:46.742Z,"16km SSE of Guanica, Puerto Rico",earthquake,0.65,0.49,0.25,7,reviewed,pr,pr
2020-02-01T06:29:24.290Z,51.854,-177.7918333,-1.8,1.37,ml,5,269,0.04214,0.1,av,av62131541,2020-02-03T21:13:35.500Z,"24km E of Tanaga Volcano, Alaska",earthquake,2.02,2.42,0.229,5,reviewed,av,av
2020-02-01T06:26:37.619Z,60.2424,-140.9937,12.8,1.6,ml,,,,0.58,ak,ak0201h0xcy0,2020-02-01T06:30:54.136Z,"82km ENE of Cape Yakataga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-02-01T06:25:23.400Z,35.7003333,-117.5466667,7.13,0.86,ml,15,104,0.1224,0.12,ci,ci39288728,2020-02-03T15:52:49.270Z,"15km NE of Ridgecrest, CA",earthquake,0.34,0.92,0.065,9,reviewed,ci,ci
2020-02-01T06:18:23.160Z,37.5678333,-118.8366667,0.45,0.4,md,8,291,0.02295,0.05,nc,nc73334376,2020-02-03T19:19:02.007Z,"14km W of Toms Place, CA",earthquake,1.36,0.6,0.338,8,reviewed,nc,nc
2020-02-01T06:17:54.300Z,17.8498,-66.8638,4,3.57,md,14,231,0.1262,0.22,pr,pr2020032009,2020-02-09T02:24:33.380Z,"18km SSE of Guanica, Puerto Rico",earthquake,1.14,0.79,0.4,8,reviewed,pr,pr
2020-02-01T05:54:13.120Z,19.0215,-68.0516,53,3.28,md,10,331,0.8565,0.51,pr,pr2020032007,2020-02-01T08:49:58.040Z,"84km NW of San Antonio, Puerto Rico",earthquake,5.03,15.28,0.32,7,reviewed,pr,pr
2020-02-01T05:50:51.310Z,36.528,-98.98666667,8.44,1.02,ml,21,138,0.04859046489,0.07,ok,ok2020cfce,2020-02-03T15:43:36.917Z,"21km ENE of Mooreland, Oklahoma",earthquake,,0.3,0.18,5,reviewed,ok,ok
2020-02-01T05:38:55.290Z,35.6773333,-117.5251667,10.77,0.79,ml,11,159,0.1041,0.13,ci,ci39288648,2020-02-03T15:52:17.112Z,"15km SW of Searles Valley, CA",earthquake,0.37,0.75,0.139,9,reviewed,ci,ci
2020-02-01T05:38:00.110Z,17.7815,-66.8941,5,2.79,md,9,253,0.1942,0.26,pr,pr2020032006,2020-02-01T06:12:42.530Z,"21km S of Guanica, Puerto Rico",earthquake,1.06,0.79,0.11,4,reviewed,pr,pr
2020-02-01T05:32:34.440Z,17.859,-66.8756,13,2.37,md,12,250,0.1162,0.07,pr,pr2020032015,2020-02-01T08:41:03.780Z,"12km SSE of Guanica, Puerto Rico",earthquake,0.78,0.34,0.11,4,reviewed,pr,pr
2020-02-01T05:19:24.980Z,52.0646667,-176.1291667,25.29,-0.61,ml,5,249,0.0147,0.07,av,av70867959,2020-02-03T20:56:57.140Z,"41km ENE of Adak, Alaska",earthquake,1.11,0.79,0.358,5,reviewed,av,av
2020-02-01T05:10:44.230Z,52.0491667,-176.1078333,25.1,-0.48,ml,6,109,0.02472,0.08,av,av70867964,2020-02-03T20:55:56.000Z,"42km ENE of Adak, Alaska",earthquake,1,0.78,0.418,6,reviewed,av,av
2020-02-01T05:09:03.790Z,17.9273,-67.0166,5,2.73,md,9,239,0.1221,0.1,pr,pr2020032014,2020-02-01T08:41:19.574Z,"6km SSE of La Parguera, Puerto Rico",earthquake,1.02,0.46,0.19,5,reviewed,pr,pr
2020-02-01T04:56:23.810Z,52.0643333,-176.129,26.68,-0.43,ml,6,185,0.01456,0.08,av,av70867974,2020-02-03T21:04:00.840Z,"41km ENE of Adak, Alaska",earthquake,1.08,0.76,0.465,6,reviewed,av,av
2020-02-01T04:45:37.020Z,35.8856667,-117.7155,5.68,0.96,ml,17,65,0.08155,0.11,ci,ci39288632,2020-02-03T15:52:16.111Z,"18km ESE of Little Lake, CA",earthquake,0.22,0.84,0.204,13,reviewed,ci,ci
2020-02-01T04:43:51.867Z,-19.2675,-174.518,52.84,4.9,mb,,83,4.343,1.33,us,us60007lys,2020-02-01T05:12:16.040Z,"61km NNW of Pangai, Tonga",earthquake,11.6,7,0.044,165,reviewed,us,us
2020-02-01T04:41:05.570Z,37.5341667,-118.8765,7.84,0.33,md,6,203,0.06729,0.02,nc,nc73334366,2020-02-03T18:50:02.844Z,"15km SE of Mammoth Lakes, CA",earthquake,1.02,2.6,0.097,5,reviewed,nc,nc
2020-02-01T04:40:50.479Z,65.8825,-166.0799,10,3,ml,,222,0.615,1.18,us,us60007lyn,2020-02-01T05:23:54.040Z,"41km S of Shishmaref, Alaska",earthquake,4.9,2,0.064,32,reviewed,us,us
2020-02-01T04:30:46.750Z,37.6371667,-118.9311667,4.45,0.34,md,9,118,0.02682,0.02,nc,nc73334361,2020-02-03T19:09:04.950Z,"4km E of Mammoth Lakes, CA",earthquake,0.38,0.5,0.115,8,reviewed,nc,nc
2020-02-01T04:27:04.520Z,19.2128334,-155.4140015,30.99,1.83,md,32,159,0.02907,0.11,hv,hv71362057,2020-02-01T04:30:24.760Z,"6km E of Pahala, Hawaii",earthquake,0.63,0.89,0.06,4,automatic,hv,hv
2020-02-01T04:25:01.940Z,17.9423,-66.8533,15,2.73,md,12,210,0.0418,0.08,pr,pr2020032012,2020-02-01T08:41:34.822Z,"5km SE of Maria Antonia, Puerto Rico",earthquake,0.63,0.37,0.35,4,reviewed,pr,pr
2020-02-01T04:23:10.140Z,19.1774998,-155.5095062,35.76,2.47,md,54,102,0.04989,0.13,hv,hv71362052,2020-02-01T04:26:30.540Z,"4km SW of Pahala, Hawaii",earthquake,0.56,0.64,0.23,24,automatic,hv,hv
2020-02-01T04:20:36.350Z,51.8556667,-177.7906667,8.25,1.33,ml,5,153,0.04396,0.11,av,av62131526,2020-02-03T19:52:50.820Z,"24km E of Tanaga Volcano, Alaska",earthquake,1.13,0.78,0.314,5,reviewed,av,av
2020-02-01T04:20:03.150Z,17.9133,-66.8391,14,2.54,md,11,217,0.0737,0.09,pr,pr2020032005,2020-02-01T08:41:49.958Z,"8km SE of Maria Antonia, Puerto Rico",earthquake,0.67,0.39,0.31,6,reviewed,pr,pr
2020-02-01T04:15:26.950Z,52.0433333,-176.1198333,26.08,-0.51,ml,6,106,0.02023,0.13,av,av70867934,2020-02-03T20:17:03.310Z,"41km ENE of Adak, Alaska",earthquake,1.2,0.83,0.288,6,reviewed,av,av
2020-02-01T04:12:35.498Z,62.1652,-153.4721,0,2.3,ml,,,,0.67,ak,ak0201gznhrj,2020-02-01T04:25:30.822Z,"140km SE of McGrath, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-02-01T04:08:45.930Z,52.0808333,-176.1385,2.82,-0.58,ml,4,242,0.02657,0.16,av,av70867929,2020-02-03T20:13:01.000Z,"42km ENE of Adak, Alaska",earthquake,1.02,1.18,0.183,4,reviewed,av,av
2020-02-01T04:03:04.580Z,35.1115,-95.387,7.24,2.11,ml,66,132,0.112477928,0.22,ok,ok2020ceyp,2020-02-03T15:09:55.099Z,"2km SW of Quinton, Oklahoma",earthquake,,0.4,0.28,4,reviewed,ok,ok
2020-02-01T04:00:16.760Z,35.9153333,-117.6921667,2.73,0.17,ml,5,147,0.04697,0.04,ci,ci37433837,2020-02-03T19:32:07.025Z,"20km E of Little Lake, CA",earthquake,0.79,0.8,0.027,2,reviewed,ci,ci
2020-02-01T04:00:02.620Z,36.147,-117.9238333,3.73,0.85,ml,19,62,0.06308,0.17,ci,ci39288624,2020-02-03T19:31:20.442Z,"12km N of Coso Junction, CA",earthquake,0.25,0.57,0.193,9,reviewed,ci,ci
2020-02-01T03:57:31.310Z,35.6456667,-117.4693333,11.01,0.86,ml,12,169,0.05932,0.18,ci,ci39288616,2020-02-03T15:52:33.029Z,"15km SSW of Searles Valley, CA",earthquake,0.5,0.67,0.183,9,reviewed,ci,ci
2020-02-01T03:55:09.500Z,17.9728,-66.7145,15,2.53,md,12,196,0.1289,0.2,pr,pr2020032004,2020-02-01T05:18:15.040Z,"0km NE of Tallaboa, Puerto Rico",earthquake,0.68,0.92,0.34,6,reviewed,pr,pr
2020-02-01T03:41:38.340Z,17.8538,-66.8551,10,3.06,md,12,235,0.1237,0.07,pr,pr2020032003,2020-02-01T11:44:10.628Z,"9km SSE of Guanica, Puerto Rico",earthquake,0.68,0.54,0.41,7,reviewed,pr,pr
2020-02-01T03:37:01.200Z,35.9786667,-117.8456667,6.03,0.55,ml,8,100,0.0301,0.16,ci,ci39288600,2020-02-01T03:40:36.664Z,"7km NE of Little Lake, CA",earthquake,0.53,0.76,0.141,6,automatic,ci,ci
2020-02-01T03:33:04.670Z,37.5285,-118.3773333,9.32,1.44,md,9,272,0.05599,0.04,nc,nc73334356,2020-02-03T20:30:03.172Z,"16km NNE of Dixon Lane-Meadow Creek, CA",earthquake,1.17,0.88,0.164,9,reviewed,nc,nc
2020-02-01T03:32:09.300Z,35.8398333,-117.6598333,6.86,0.74,ml,9,92,0.05606,0.13,ci,ci39288592,2020-02-01T03:35:39.629Z,"24km N of Ridgecrest, CA",earthquake,0.52,1.21,0.137,9,automatic,ci,ci
2020-02-01T03:28:18.530Z,19.4741669,-155.6040039,-2.62,2.63,ml,30,82,0.01267,0.24,hv,hv71361982,2020-02-01T03:33:56.160Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.26,3.41,11,automatic,hv,hv
2020-02-01T03:25:45.740Z,19.2098331,-155.3956604,34.12,2.41,md,57,156,0.02758,0.13,hv,hv71361977,2020-02-01T03:29:16.520Z,"8km E of Pahala, Hawaii",earthquake,0.47,0.66,0.23,34,automatic,hv,hv
2020-02-01T03:25:18.050Z,36.3335,-97.09033333,7.01,1.95,ml,97,24,0,0.25,ok,ok2020cexj,2020-02-03T15:34:48.347Z,"18km ENE of Perry, Oklahoma",earthquake,,0.4,0.24,26,reviewed,ok,ok
2020-02-01T03:24:21.310Z,39.7616667,-122.845,10.38,1.66,md,18,61,0.1313,0.06,nc,nc73334351,2020-02-05T02:55:02.683Z,"16km NW of Alder Springs, CA",earthquake,0.26,0.93,0.184,20,reviewed,nc,nc
2020-02-01T03:23:33.640Z,33.4851667,-116.8023333,5.74,0.46,ml,16,64,0.02718,0.11,ci,ci39288584,2020-02-01T03:27:13.487Z,"8km NE of Aguanga, CA",earthquake,0.25,0.73,0.133,13,automatic,ci,ci
2020-02-01T03:15:53.060Z,35.7411667,-117.5656667,2.51,1.04,ml,16,150,0.07879,0.18,ci,ci39288576,2020-02-01T03:19:25.107Z,"15km WSW of Searles Valley, CA",earthquake,0.35,0.64,0.133,11,automatic,ci,ci
2020-02-01T03:15:24.050Z,51.8961667,-177.043,-0.23,0,ml,5,279,0.03163,0.15,av,av70867924,2020-02-03T20:06:57.740Z,"26km W of Adak, Alaska",earthquake,0.63,0.32,0.313,5,reviewed,av,av
2020-02-01T03:07:43.498Z,60.7341,-151.0969,57.5,1.4,ml,,,,0.21,ak,ak0201gz0zzh,2020-02-01T03:24:20.697Z,"11km ENE of Nikiski, Alaska",earthquake,,1.7,,,automatic,ak,ak
2020-02-01T03:03:44.280Z,17.8638,-66.8501,9,2.45,md,12,231,0.115,0.09,pr,pr2020032002,2020-02-01T11:06:10.192Z,"13km SSE of Guanica, Puerto Rico",earthquake,0.38,0.46,0.4,7,reviewed,pr,pr
2020-02-01T03:00:31.260Z,36.332,-97.09733333,7,0.66,ml,28,135,0.06838658022,0.17,ok,ok2020cewo,2020-02-03T15:21:26.757Z,"17km ENE of Perry, Oklahoma",earthquake,,0.5,0.26,10,reviewed,ok,ok
2020-02-01T02:54:25.251Z,60.1624,-150.9631,48.8,1.8,ml,,,,0.45,ak,ak0201gyplml,2020-02-02T18:39:13.257Z,"29km SE of Cohoe, Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-02-01T02:51:37.390Z,44.682,-110.0205,12.87,0.35,md,5,160,0.08614,0.14,uu,uu60358467,2020-02-03T16:44:31.020Z,"68km ENE of Old Faithful Geyser, Wyoming",earthquake,1.36,2.14,0.235,4,reviewed,uu,uu
2020-02-01T02:48:05.292Z,61.3072,-149.899,30.2,1.9,ml,,,,0.83,ak,ak0201gyo9si,2020-02-02T18:39:12.878Z,"9km N of Anchorage, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-02-01T02:39:29.050Z,19.2059994,-155.4279938,34.76,2.01,md,45,145,0.04257,0.11,hv,hv71361927,2020-02-01T02:42:43.440Z,"5km E of Pahala, Hawaii",earthquake,0.66,0.91,0.14,8,automatic,hv,hv
2020-02-01T02:37:52.620Z,35.8628333,-117.6793333,8.92,0.42,ml,7,108,0.08141,0.06,ci,ci39288552,2020-02-03T15:53:07.120Z,"22km ESE of Little Lake, CA",earthquake,0.24,1.03,0.151,4,reviewed,ci,ci
2020-02-01T02:36:54.318Z,-11.4165,118.4182,10,4.7,mb,,94,4.667,0.61,us,us60007lww,2020-02-01T03:06:23.040Z,"204km SSW of Kahale, Indonesia",earthquake,6,1.9,0.13,18,reviewed,us,us
2020-02-01T02:35:57.118Z,-24.4393,-66.9576,158.3,5.2,mww,,39,1.856,1.07,us,us60007lwh,2020-02-03T16:12:00.040Z,"69km WSW of San Antonio de los Cobres, Argentina",earthquake,7.8,5.9,0.051,37,reviewed,us,us
2020-02-01T02:30:01.650Z,33.5011667,-116.7798333,1.7,1.2,ml,44,32,0.02046,0.2,ci,ci39288544,2020-02-03T15:53:57.560Z,"10km NE of Aguanga, CA",earthquake,0.18,0.3,0.139,27,reviewed,ci,ci
2020-02-01T02:29:42.245Z,37.8019,-115.1267,0.8,1.1,ml,11,106.94,0.4,0.1291,nn,nn00716345,2020-02-03T20:36:38.025Z,"48km N of Alamo, Nevada",earthquake,,4.4,0.4,4,reviewed,nn,nn
2020-02-01T02:15:15.310Z,33.619,-116.681,11.26,0.53,ml,18,64,0.05013,0.06,ci,ci39288536,2020-02-01T02:29:12.940Z,"7km N of Anza, CA",earthquake,0.16,0.3,0.19,5,reviewed,ci,ci
2020-02-01T02:13:42.200Z,36.4518318,-118.4871674,15.23,2.53,ml,11,178,0.3371,0.19,ci,ci39288528,2020-02-01T02:43:14.018Z,"37km E of Three Rivers, CA",earthquake,1.37,15.27,0.449,24,automatic,ci,ci
2020-02-01T02:13:24.090Z,37.4565,-118.6135,12.73,3.35,ml,34,85,0.1106,0.07,nc,nc73334336,2020-02-06T03:12:07.407Z,"5km NNW of Round Valley, CA",earthquake,0.31,0.76,0.172,53,reviewed,nc,nc
2020-02-01T02:12:51.490Z,40.1473351,-123.8499985,21.52,2,md,14,71,0.05001,0.12,nc,nc73334331,2020-02-01T03:17:02.382Z,"4km NW of Redway, CA",earthquake,0.86,0.57,0.06,7,automatic,nc,nc
2020-02-01T02:07:22.030Z,36.0056648,-120.57267,2.7,1.18,md,19,98,0.02948,0.07,nc,nc73334326,2020-02-01T03:02:03.289Z,"17km NW of Parkfield, CA",earthquake,0.36,0.69,0.09,5,automatic,nc,nc
2020-02-01T02:04:05.010Z,52.0646667,-176.1128333,0.02,0.58,ml,5,103,0.02318,0.12,av,av62131491,2020-02-03T19:54:21.770Z,"42km ENE of Adak, Alaska",earthquake,0.31,0.31,0.317,5,reviewed,av,av
2020-02-01T02:00:54.120Z,17.8883,-66.8435,9,2.84,md,11,224,0.0939,0.15,pr,pr2020032019,2020-02-01T10:03:22.592Z,"11km SE of Guanica, Puerto Rico",earthquake,0.81,0.65,0.12,6,reviewed,pr,pr
2020-02-01T01:59:30.980Z,36.6013333,-89.583,9.96,1.81,md,22,49,0.02733,0.07,nm,nm60301586,2020-02-01T14:37:30.830Z,"3km ENE of Lilbourn, Missouri",earthquake,0.21,0.43,0.072,17,reviewed,nm,nm
2020-02-01T01:56:06.756Z,61.774,-150.6124,57.8,1.3,ml,,,,0.96,ak,ak0201gy4k0z,2020-02-02T18:38:57.508Z,"30km W of Willow, Alaska",earthquake,,1,,,automatic,ak,ak
2020-02-01T01:55:49.730Z,19.1868324,-155.4531708,31.64,2.12,md,24,200,0.07286,0.12,hv,hv71361842,2020-02-01T01:59:04.210Z,"3km SE of Pahala, Hawaii",earthquake,0.78,1.17,0.14,5,automatic,hv,hv
2020-02-01T01:54:10.550Z,60.523,-152.7345,5.26,-0.6,ml,6,166,0.06423,0.07,av,av70867914,2020-02-03T19:49:17.040Z,"4km N of Redoubt Volcano, Alaska",earthquake,0.42,0.97,0.184,6,reviewed,av,av
2020-02-01T01:52:59.550Z,19.2049999,-155.4146729,31.41,1.81,md,39,164,0.03618,0.12,hv,hv71361837,2020-02-01T01:56:13.270Z,"6km E of Pahala, Hawaii",earthquake,0.73,0.78,0.02,3,automatic,hv,hv
2020-02-01T01:46:53.320Z,19.3436667,-155.2991667,26.97,1.77,ml,12,140,0.04367,0.1,hv,hv71361827,2020-02-01T02:37:47.970Z,"11km SSW of Volcano, Hawaii",earthquake,0.99,0.65,0.169,10,reviewed,hv,hv
2020-02-01T01:44:10.590Z,35.709,-117.5856667,9.99,0.6,ml,13,138,0.1069,0.17,ci,ci39288520,2020-02-03T15:53:57.124Z,"13km NE of Ridgecrest, CA",earthquake,0.47,0.95,0.076,8,reviewed,ci,ci
2020-02-01T01:38:37.910Z,19.217,-155.4176667,32.8,1.28,ml,18,218,0.08293,0.11,hv,hv71361807,2020-02-01T02:29:13.260Z,"6km ENE of Pahala, Hawaii",earthquake,0.68,0.73,0.155,10,reviewed,hv,hv
2020-02-01T01:35:17.640Z,17.95,-66.9685,11,3.06,md,11,215,0.0928,0.16,pr,pr2020032001,2020-02-01T09:37:54.007Z,"12km SW of Guanica, Puerto Rico",earthquake,0.87,0.47,0.24,7,reviewed,pr,pr
2020-02-01T01:31:03.080Z,35.5635,-117.3831667,5.94,1.33,ml,17,72,0.04136,0.24,ci,ci39288504,2020-02-01T01:34:47.732Z,"22km S of Trona, CA",earthquake,0.67,0.95,0.199,20,automatic,ci,ci
2020-02-01T01:29:21.130Z,33.6176667,-116.6793333,9.88,0.56,ml,26,84,0.06515,0.14,ci,ci39288496,2020-02-01T01:33:00.870Z,"7km N of Anza, CA",earthquake,0.23,0.47,0.155,14,automatic,ci,ci
2020-02-01T01:24:14.810Z,35.9961667,-117.3223333,1.78,0.76,ml,12,148,0.1097,0.17,ci,ci39288488,2020-02-01T02:31:08.948Z,"26km NNE of Trona, CA",earthquake,0.37,0.59,0.059,7,reviewed,ci,ci
2020-02-01T01:23:01.360Z,33.2176667,-116.7373333,13.1,0.73,ml,24,53,0.02561,0.2,ci,ci39288480,2020-02-03T15:54:32.125Z,"4km SE of Lake Henshaw, CA",earthquake,0.39,0.8,0.138,15,reviewed,ci,ci
2020-02-01T01:20:52.210Z,19.2028332,-155.4651642,36.5,2.03,ml,55,101,0.04726,0.14,hv,hv71361777,2020-02-01T01:26:28.090Z,"1km E of Pahala, Hawaii",earthquake,0.57,0.84,5.19,3,automatic,hv,hv
2020-02-01T01:15:25.190Z,17.9466,-66.8503,12,2.92,md,12,208,0.0406,0.11,pr,pr2020032000,2020-02-01T09:18:23.523Z,"4km SE of Maria Antonia, Puerto Rico",earthquake,0.76,0.36,0.35,7,reviewed,pr,pr
2020-02-01T01:12:31.540Z,33.6218333,-116.6771667,12.65,0.52,ml,26,69,0.06738,0.14,ci,ci39288456,2020-02-03T15:54:57.126Z,"7km N of Anza, CA",earthquake,0.25,0.43,0.197,15,reviewed,ci,ci
2020-02-01T01:10:04.150Z,51.8685,-177.857,4.85,1.14,ml,4,222,0.06018,0.06,av,av62131466,2020-02-03T19:50:18.110Z,"19km E of Tanaga Volcano, Alaska",earthquake,0.66,1.21,0.222,4,reviewed,av,av
